"id","spouse_id","couple_id","idwife","idhusband","sex","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","labor_migrant_bari_in_bangladesh","years_of_education_wife","husband_occupation","years_of_education_husband","relocate_MI","institutionloan_vs_other","bank_vs_micro","husbandTravelINBangladesh","wifeTravelINBangladesh","wifeAbroadTravel","husbandAbroadTravel","listenRadio_h","useInternet_h","watchTV_mins_per_month_h","bank_vs_micro_h","institutionloan_vs_other_h","occupation_agriculture_dummy","occupation_mkt_connection","occupation_ses","age_wife","age_h","assetMobilePhone","assetSmartphone","assetComputer","assetElectricity","landOwnedFarmAmount","rowname","MI_geo_proximity","MI_economic_capital","MI_human_capital","MI_single_factor1","MI_single_factor2"
"644E9448-539D-9349-AF15-F3495D0FB8DE","CFA65A3E-AA7A-684D-BD49-2F39B999293A",569,"CFA65A3E-AA7A-684D-BD49-2F39B999293A","644E9448-539D-9349-AF15-F3495D0FB8DE",1,6,75,196290,30500,3.4,1,5,0,1,4.0625,2.90322580645161,3.87096774193548,10,10.9090909090909,16.3636363636364,4.56521739130435,2.65193370165746,30,22.1153846153846,1,3,1,0,0,0,0,10,2,0,1,0,1,900,0,1,0,0,1,67,67,1,1,0,0,45,425,0.218331137411822,0.106997854323901,-0.737506772954507,-0.0968064137076962,0.229437347387441
"65E7809D-FD04-3A49-830F-A7612C9CEA71","A33E09B6-8CC2-764B-A11C-BAA0875B0563",390,"A33E09B6-8CC2-764B-A11C-BAA0875B0563","65E7809D-FD04-3A49-830F-A7612C9CEA71",1,6,100,161675,17500,8.5,1,5,0,0,5.90909090909091,90,1.9672131147541,10,3.87096774193548,5.80645161290323,6.7741935483871,2.65193370165746,5.80645161290323,18.5483870967742,6,0,9,1,0,1,0,4,1,0,0,0,0,900,0,0,1,2,2,65,65,1,0,0,0,0,426,-0.234613715737202,-0.487652601173947,-0.615132290255432,-0.473092571042784,-0.254188575776704
"65F9E74F-9C93-D845-83D5-0487F6E59DA5","73567D45-6B59-364E-B091-7F544D0ED077",240,"65F9E74F-9C93-D845-83D5-0487F6E59DA5","73567D45-6B59-364E-B091-7F544D0ED077",0,6,50,570875,111666.6667,5.66666666666667,2,10,0,2,10.8333333333333,8.18181818181818,10.9090909090909,10,10.9090909090909,16.3636363636364,35,1.99170124481328,30,52.2727272727273,13,5,1,9,0,0,0,8,8,0,0,0,2,1800,0,0,0,0,1,55,66,1,1,1,1,78,427,0.50389178632822,2.50966497804657,0.104175838046892,2.45517092732654,0.507541202482242
"65FBF6D0-6BD9-B447-9EC3-D23B882FCECC","9A2BA584-6555-414D-9375-2BCDAFB2FE58",361,"9A2BA584-6555-414D-9375-2BCDAFB2FE58","65FBF6D0-6BD9-B447-9EC3-D23B882FCECC",1,6,100,244845,26100,8.5,0,3,0,0,5.90909090909091,2.90322580645161,3.87096774193548,3.75,3.87096774193548,5.80645161290323,6.7741935483871,1.59468438538206,11.25,18.5483870967742,1,2,23,3,1,1,1,4,3,0,0,0,0,1350,0,1,1,1,0,33,33,1,1,0,1,9,428,-0.294634263127862,-0.233766629490612,0.370907903868581,-0.0806152580311501,-0.293551023679113
"66448882-EDFF-FF41-8922-AD86B16CBD50","D9C978CF-F980-294C-B086-927B3E7FD1F0",598,"D9C978CF-F980-294C-B086-927B3E7FD1F0","66448882-EDFF-FF41-8922-AD86B16CBD50",1,6,100,523700,49000,5.66666666666667,0,8,0,1,2.09677419354839,2.90322580645161,1.31868131868132,5.45454545454545,10.9090909090909,0.994475138121547,19.0909090909091,2.65193370165746,16.3636363636364,3.1767955801105,12,9,10,6,0,0,0,4,8,0,5,0,1,1800,0,0,1,3,3,37,37,1,1,0,1,40,429,-0.236801076833053,1.4331651236646,1.22127035028149,1.76736347504021,-0.190585045280572
"66A4DDEA-F25B-4342-929A-0066BA3D76A6","7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488",280,"7D4EA2DF-AFDD-494D-AB17-CAA6CDB56488","66A4DDEA-F25B-4342-929A-0066BA3D76A6",1,5,50,503200,63500,8.5,0,6,0,0,5.90909090909091,11.25,15,5.45454545454545,7.5,20,19.0909090909091,1.59468438538206,16.3636363636364,52.2727272727273,5,5,9,0,0,0,0,2,4,0,2,0,0,1800,0,0,1,2,2,65,65,1,1,0,1,45,430,0.289192012768277,1.10573929520927,-0.276482380019677,1.06169316020704,0.272848865013907
"66EDAA41-FD16-AC46-8530-307F5FCB2F97","9D15FAEC-2BD4-254B-983B-29A74AFA19B4",370,"66EDAA41-FD16-AC46-8530-307F5FCB2F97","9D15FAEC-2BD4-254B-983B-29A74AFA19B4",0,6,100,168350,8100,2.83333333333333,2,6,0,3,10.8333333333333,2.90322580645161,3.87096774193548,15,3.87096774193548,0.994475138121547,6.7741935483871,1.99170124481328,2.95081967213115,9.42622950819672,29,0,0,10,1,0,0,5,5,1,1,0,2,0,0,0,1,0,0,60,73,1,0,0,1,48,431,-0.200104082451324,-0.13155213374656,-0.59203229778743,-0.191382240401141,-0.219252605766717
"672F13D0-84A0-2541-AD62-2F131C8D047E","0",201,"672F13D0-84A0-2541-AD62-2F131C8D047E",NA,0,5,100,153635,35500,8.5,1,4,0,3,4.0625,2.90322580645161,3.87096774193548,5.45454545454545,3.87096774193548,5.80645161290323,6.7741935483871,15.4838709677419,16.3636363636364,18.5483870967742,8,0,1,5,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,0,1,65,NA,1,1,0,0,0,432,-0.255247769519429,-0.296353526337369,-0.701821192693938,-0.444129917303088,-0.262673135800196
"67439750-E87A-054D-8F64-428A4EB1B8D7","F2A8FC4F-101E-0045-8CC0-D7DBDB3287A2",699,"67439750-E87A-054D-8F64-428A4EB1B8D7","F2A8FC4F-101E-0045-8CC0-D7DBDB3287A2",0,6,50,344475,21666.66667,8.5,1,5,0,0,10.8333333333333,4.28571428571429,5.71428571428571,5.45454545454545,3.87096774193548,5.80645161290323,19.0909090909091,2.27488151658768,16.3636363636364,27.3809523809524,25,7,0,12,0,0,0,8,8,0,0,0,0,600,0,0,1,0,0,56,67,1,1,0,1,0,433,-0.10873070045289,0.654481566688328,0.517047357313102,0.738273896578441,-0.122747344813913
"6743AF39-3024-474F-8BF9-1C0E9326DC62","0",202,"6743AF39-3024-474F-8BF9-1C0E9326DC62",NA,0,4,100,55980,26800,5.66666666666667,0,1,0,0,10.8333333333333,2.19512195121951,2.92682926829268,10,2.92682926829268,3.52941176470588,5.1219512195122,2.65193370165746,4.39024390243902,14.0243902439024,6,0,5,3,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,0,0,1,64,NA,0,0,0,1,0,434,-0.253543274986923,-1.34599120779312,-0.830898559736897,-1.56596971798784,-0.271667858874498
